distance x,distance y,velocity x,velocity y
-136.458179,459.5675683,1.610939837,-0.127878895
18.44375781,257.5109391,1.610076953,-0.019455906
14.36452292,284.2345278,1.609082422,-0.116921461
-143.6320878,471.9943875,1.608087891,0.025612984
-43.03827665,365.1922985,1.604215086,-0.0715384
117.4613612,181.0257527,1.601518087,2.440358093
-65.5189128,354.6804825,1.600236963,-0.22140062
-292.6318216,567.0856948,1.600052658,-0.093644582
-187.3329629,420,1.6,0
-165.8411384,436.2008246,1.599031799,-0.104287846
-242.5615252,490.3726954,1.598116256,-0.222220274
-80.9156349,441.4493635,1.59625884,-0.05126284
-209.4667219,570.048743,1.596153523,-0.103973675
-49.95893272,339.7005376,1.596153523,-0.183973675
24.36791077,212.5079951,1.59424345,0.000628341
12.06075915,149.1022838,1.593380565,-0.130948669
10.14822007,210.5936561,1.592386035,0.011585776
-15.36109594,213.6595366,1.592359705,0.018408067
-43.10174136,375.6284762,1.586392521,-0.006385263
-277.4642251,593.6166211,1.585213686,-0.05609478
-117.934823,509.2941274,1.584219156,0.006439665
74.535883,161.1975854,1.583688804,2.589426157
-131.4921506,480.2520536,1.58136721,-0.080068455
-7.40649311,374.3911465,1.58034635,-0.010711719
-51.78712238,438.4454207,1.577336429,0.023713907
-5.788304319,302.1875071,1.575400026,-0.184861785
-166.1374473,450.4386168,1.57526838,0.00924967
-81.02774376,455.664972,1.572495421,-0.017725323
-191.3865652,577.2142887,1.571421903,-0.094724005
-96.09643405,462.737593,1.569511829,0.009878012
-29.0534476,389.5787238,1.569432842,0.030344885
-245.6821659,603.2439833,1.567417451,0.002236066
-131.6067957,490.551144,1.563544645,-0.014915318
-202.8950078,545.2947918,1.562497456,-0.018736291
-277.6149895,607.7438683,1.561450267,-0.022557264
-116.2418331,454.8252619,1.561450267,-0.182557264
-68.30125093,482.4300115,1.557656449,0.019824479
-152.263771,456.6735917,1.554488553,-0.064816148
-293.131697,598.4924519,1.55252582,-0.026569549
18.75275655,232.8551808,1.551662936,-0.07814656
-202.8712623,551.9031957,1.550615747,-0.001967533
13.52567247,325.4953437,1.549673875,-0.03307767
-93.30213295,525.4880418,1.547605826,0.032458094
-186.9782003,390.9336561,1.547526838,-0.107075033
11.28401835,180.4022873,1.545853727,-0.063873636
-14.57219543,179.9755509,1.545827398,-0.137051345
-18.76472922,232.5234211,1.544832867,-0.2345169
-152.264345,463.2499599,1.542606843,0.03195261
-28.51801093,340.989672,1.540723099,-0.110267664
-265.2161319,630.7610231,1.54067044,-0.016623082
-88.07588272,336.6898167,1.537713177,-0.315842038
-210.0466166,611.050981,1.536744976,-0.020129884
-191.6053437,599.3327229,1.535776775,0.03558227
10.77367695,186.1678797,1.533972018,-0.127104878
-137.3230917,516.8073818,1.533708726,0.021118033
-115.5307583,436.1880148,1.53187764,-0.214746823
-118.0140423,513.1151136,1.530883109,0.007787622
-95.34681921,424.5495297,1.528920377,-0.113965779
-143.5349996,463.5361255,1.525910456,-0.079540153
-263.7643302,571.7223034,1.523842407,-0.17400439
-173.3244375,404.8682041,1.522926864,-0.291936818
115.0210031,179.4242346,1.521759278,2.488032322
-177.8413574,610.8829186,1.520937802,-0.006867928
-136.3303001,457.9566284,1.516880692,-0.136263275
14.48144438,282.6254454,1.515023277,-0.12530584
-214.6554203,295.9616224,1.514976761,-4.54988058
-24.47933963,451.4648431,1.513139532,-0.027526114
-42.96673825,363.5880834,1.51015594,-0.079922779
18.46430191,259.0210161,1.510076953,0.020544094
-143.6464748,473.5024754,1.508087891,-0.014387016
-65.29751218,353.0802455,1.506177818,-0.229784999
-292.538177,565.4856422,1.505993513,-0.102028961
-165.7368505,434.6017928,1.504972653,-0.112672225
-242.3393049,488.7745792,1.50405711,-0.230604653
-80.86437206,439.8531046,1.502199695,-0.059647219
-209.3627482,568.4525895,1.502094378,-0.112358055
-49.77495905,338.104384,1.502094378,-0.192358055
-187.2929629,421.5,1.5,0.04
24.32853911,214.0022385,1.49424345,-0.039371659
10.11980585,212.0860421,1.492386035,-0.028414224
-15.38268787,215.1518963,1.492359705,-0.021591933
-277.4081303,592.0314074,1.491154541,-0.064479159
-131.4120822,478.6706864,1.487308064,-0.088452835
-43.06812663,377.1148687,1.486392521,0.033614737
-117.9683833,510.7783466,1.484219156,-0.033560335
77.16530916,162.6812742,1.483688804,2.629426157
-5.603442534,300.6121071,1.48134088,-0.193246164
-7.377204829,375.8714929,1.48034635,0.029288281
-191.2918412,575.6428668,1.477362758,-0.103108384
-51.80340848,439.9227571,1.477336429,-0.016286093
-166.1681976,451.9138851,1.47526838,-0.03075033
-81.00546909,457.1374674,1.472495421,0.022274677
-14.98344289,364.1923062,1.472416434,-0.03725845
-96.12655604,464.2071048,1.469511829,-0.030121988
-29.06310271,391.0481566,1.469432842,-0.009655115
-202.8762715,543.7322944,1.468438311,-0.02712067
-245.7199299,604.7114007,1.467417451,-0.037763934
-116.0592758,453.2638116,1.467391122,-0.190941643
-131.581711,492.0146887,1.463544645,0.025084682
-277.5975468,609.2053186,1.461450267,0.017442736
-152.1989549,455.1191031,1.460429407,-0.073200527
-68.32142646,483.8876679,1.457656449,-0.020175521
18.83090311,231.3035178,1.457603791,-0.086530939
-186.8711252,389.3861292,1.453467693,-0.115459412
-293.1182665,599.9449777,1.45252582,0.013430451
-14.43514408,178.4297235,1.451768253,-0.145435724
-18.53021232,230.9785883,1.450773722,-0.242901279
-202.8332299,553.3538114,1.450615747,0.038032467
13.5325948,326.9450176,1.449673875,0.00692233
-93.30967486,526.9356476,1.447605826,-0.007541906
-28.40774327,339.4489489,1.446663953,-0.118652043
11.18014472,181.8481411,1.445853727,-0.103873636
-87.76004068,335.1521035,1.443654032,-0.324226417
-152.2723924,464.6925668,1.442606843,-0.00804739
112.5329708,177.9024753,1.442000469,2.535706551
-265.192755,632.2016935,1.44067044,0.023376918
10.90078182,184.6339077,1.439912873,-0.135489257
-115.3160114,434.6561371,1.437818494,-0.223131203
-210.0267465,612.4877259,1.436744976,0.019870116
-191.6097614,600.7684996,1.435776775,-0.00441773
-95.23285343,423.0206094,1.434861232,-0.122350159
-137.3419737,518.2410905,1.433708726,-0.018881967
-143.4554594,462.010215,1.43185131,-0.087924532
-118.0462547,514.5459967,1.430883109,-0.032212378
-263.5903258,570.198461,1.429783261,-0.182388769
-173.0325006,403.3452772,1.428867718,-0.300321197
-136.1940368,456.4397478,1.422821547,-0.144647654
14.60675022,281.1104221,1.420964132,-0.133690219
-177.8082253,612.3038564,1.420937802,0.033132072
-42.88681547,362.0779274,1.416096795,-0.088307158
-219.2453009,297.3765992,1.414976761,-4.58988058
-24.46686575,452.8779826,1.413139532,0.012473886
-65.06772718,351.5740677,1.412118673,-0.238169378
-292.436148,563.9796487,1.411934368,-0.11041334
-165.6241783,433.0968201,1.410913508,-0.121056604
18.444846,260.431093,1.410076953,-0.019455906
-242.1087003,487.2705221,1.409997965,-0.238989033
-80.80472484,438.3509049,1.40814055,-0.068031598
-143.6208618,474.9105633,1.408087891,0.025612984
-209.2503902,566.9504951,1.408035233,-0.120742434
-49.58260099,336.6022897,1.408035233,-0.200742434
-187.2929629,422.9,1.4,0
-277.3436512,590.5402528,1.397095396,-0.072863538
24.32916746,215.396482,1.39424345,0.000628341
-131.3236293,477.1833783,1.393248919,-0.096837214
10.13139162,213.4784281,1.392386035,0.011585776
-15.44427981,216.544256,1.392359705,-0.061591933
-5.410196369,299.1307662,1.387281735,-0.201630543
-43.07451189,378.5012612,1.386392521,-0.006385263
-117.9619437,512.1625657,1.384219156,0.006439665
79.83473532,164.064963,1.383688804,2.669426157
-191.1887328,574.1655041,1.383303613,-0.111492763
-7.387916548,377.2518392,1.38034635,-0.010711719
-14.94618444,362.7198897,1.378357288,-0.045642829
-51.77969457,441.3000935,1.377336429,0.023713907
-166.1589479,453.2891535,1.37526838,0.00924967
-202.8491509,542.263856,1.374379166,-0.035505049
-115.8683341,451.7964205,1.373331977,-0.199326022
-81.02319441,458.5099628,1.372495421,-0.017725323
-14.98070134,365.5647226,1.372416434,0.00274155
-96.11667803,465.5766166,1.369511829,0.009878012
-29.03275783,392.4175894,1.369432842,0.030344885
-245.7176938,606.0788182,1.367417451,0.002236066
-152.1257543,453.6586737,1.366370262,-0.081584906
-131.5966263,493.3782333,1.363544645,-0.014915318
18.91743405,229.8459141,1.363544645,-0.094915318
109.9972642,176.4604748,1.362241659,2.583380781
-277.620104,610.5667689,1.361450267,-0.022557264
-186.7556658,387.9326615,1.359408547,-0.123843791
-14.28970836,176.9779552,1.357709108,-0.153820103
-68.30160198,485.2453244,1.357656449,0.019824479
-18.28731104,229.5278145,1.356714577,-0.251285658
-28.28909122,338.0022849,1.352604808,-0.127036423
-293.1448361,601.2975035,1.35252582,-0.026569549
-202.8351974,554.7044271,1.350615747,-0.001967533
13.49951713,328.2946915,1.349673875,-0.03307767
-87.43581426,333.7084494,1.349594887,-0.332610796
-93.27721677,528.2832535,1.347605826,0.032458094
11.03627108,183.1939948,1.345853727,-0.143873636
-115.0928802,433.2183186,1.343759349,-0.231515582
-152.2404397,466.0351736,1.342606843,0.03195261
-95.11050328,421.5857481,1.340802086,-0.130734538
-265.2093781,633.542364,1.34067044,-0.016623082
-143.3675349,460.5783637,1.337792165,-0.096308911
-210.0468764,613.8244709,1.336744976,-0.020129884
-191.5741791,602.1042764,1.335776775,0.03558227
-263.4079371,568.7686778,1.335724116,-0.190773148
-172.7321794,401.9164095,1.334808573,-0.308705576
-137.3208556,519.5747993,1.333708726,0.021118033
-118.0384671,515.8768798,1.330883109,0.007787622
-136.0493892,455.0169262,1.328762402,-0.153032033
14.74044044,279.689458,1.326904986,-0.142074598
-42.79850831,360.6618307,1.32203765,-0.096691538
-177.8150932,613.6247942,1.320937802,-0.006867928
-64.82955781,350.161949,1.318059527,-0.246553757
-292.3257347,562.5677143,1.317875223,-0.11879772
-165.5031217,431.6859066,1.316854363,-0.129440983
-241.8697113,485.8605241,1.31593882,-0.247373412
-223.8751815,298.6915759,1.314976761,-4.62988058
-80.73669325,436.9427644,1.314081405,-0.076415977
-209.1296477,565.5424598,1.313976088,-0.129126813
-49.38185856,335.1942544,1.313976088,-0.209126813
-24.49439186,454.1911221,1.313139532,-0.027526114
18.46539009,261.74117,1.310076953,0.020544094
-143.6352489,476.2186512,1.308087891,-0.014387016
-277.2707876,589.1431574,1.30303625,-0.081247917
-187.2529629,424.2,1.3,0.04
-131.2267921,475.7901294,1.299189774,-0.105221593
24.2897958,216.6907254,1.29424345,-0.039371659
-5.208565826,297.7434845,1.29322259,-0.210014923
10.1029774,214.7708142,1.292386035,-0.028414224
-15.54587174,217.8366157,1.292359705,-0.101591933
-191.0772401,572.7822005,1.289244467,-0.119877142
-43.04089715,379.7876537,1.286392521,0.033614737
-14.90054161,361.3415324,1.284298143,-0.054027208
-117.995504,513.4467849,1.284219156,-0.033560335
82.54416147,165.3486518,1.283688804,2.709426157
107.4138834,175.0982332,1.28248285,2.63105501
-7.358628267,378.5321856,1.28034635,0.029288281
-202.8136458,540.8894769,1.280320021,-0.043889428
-115.6690081,450.4230885,1.279272831,-0.207710401
-51.79598066,442.57743,1.277336429,-0.016286093
-166.1896983,454.5644219,1.27526838,-0.03075033
-81.00091973,459.7824582,1.272495421,0.022274677
-15.01795979,366.837139,1.272416434,-0.03725845
-152.0441694,452.2923035,1.272311117,-0.089969286
-96.14680002,466.8461284,1.269511829,-0.030121988
19.01234937,228.4823694,1.2694855,-0.103299697
-29.04241294,393.6870223,1.269432842,-0.009655115
-245.7554577,607.3462356,1.267417451,-0.037763934
-186.631822,386.573253,1.265349402,-0.13222817
-14.13588826,175.6202461,1.263649962,-0.162204482
-131.5715416,494.641778,1.263544645,0.025084682
-18.03602538,228.1711,1.262655432,-0.259670037
-277.6026613,611.8282191,1.261450267,0.017442736
-28.1620548,336.6496801,1.258545663,-0.135420802
-68.3217775,486.5029808,1.257656449,-0.020175521
-87.10320347,332.3588546,1.255535742,-0.340995175
-293.1314056,602.5500294,1.25252582,0.013430451
-202.7971649,555.9550429,1.250615747,0.038032467
7.086497895,234.9029598,1.249805521,-0.027189125
-114.8613646,431.8745593,1.249700204,-0.239899961
13.50643946,329.5443654,1.249673875,0.00692233
-93.28475867,529.5308593,1.247605826,-0.007541906
-94.97976874,420.244946,1.246742941,-0.139118917
-143.271226,459.2405715,1.24373302,-0.104693291
-152.2484871,467.2777805,1.242606843,-0.00804739
-263.2171639,567.4329537,1.241664971,-0.199157527
-172.4234739,400.581601,1.240749428,-0.317089955
-265.1860012,634.7830344,1.24067044,0.023376918
-210.0270063,615.0612159,1.236744976,0.019870116
-191.5785969,603.3400532,1.235776775,-0.00441773
-135.8963571,453.6881638,1.234703256,-0.161416412
-137.3397376,520.808508,1.233708726,-0.018881967
14.88251504,278.362553,1.232845841,-0.150458977
-118.0706794,517.1077629,1.230883109,-0.032212378
-42.70181677,359.339793,1.227978505,-0.105075917
4.468535335,244.8726487,1.225047571,-0.011117164
-64.58300405,348.8438895,1.224000382,-0.254938136
-292.206937,561.2498391,1.223816077,-0.127182099
-165.3736807,430.3690523,1.222795218,-0.137825363
-241.6223378,484.5445853,1.221879675,-0.255757791
-177.7819612,614.845732,1.220937802,0.033132072
-80.66027727,435.628683,1.220022259,-0.084800356
-209.0005209,564.2284838,1.219916942,-0.137511192
-49.17273175,333.8802783,1.219916942,-0.217511192
-228.5450621,299.9065527,1.214976761,-4.66988058
-24.48191798,455.4042617,1.213139532,0.012473886
18.44593419,262.9512469,1.210076953,-0.019455906
-277.1895397,587.8401212,1.208977105,-0.089632296
-143.6096359,477.4267391,1.208087891,0.025612984
-131.1215705,474.4909396,1.205130629,-0.113605972
104.7828284,173.8157503,1.202724041,2.678729239
-187.2529629,425.4,1.2,0
-4.998550903,296.4502619,1.199163445,-0.218399302
-190.9573629,571.492956,1.195185322,-0.128261521
24.29042414,217.8849689,1.19424345,0.000628341
10.11456317,215.9632002,1.192386035,0.011585776
-15.68746367,219.0289754,1.192359705,-0.141591933
-14.8465144,360.0572343,1.190238998,-0.062411587
-43.04728241,380.9740463,1.186392521,-0.006385263
-202.7697564,539.6091569,1.186260875,-0.052273807
-115.4612977,449.1438157,1.185213686,-0.21609478
-117.9890643,514.631004,1.184219156,0.006439665
85.29358763,166.5323406,1.183688804,2.749426157
-7.369339987,379.7125319,1.18034635,-0.010711719
-52.03932144,349.3059992,1.178462605,0.007068006
-151.9542002,451.0199924,1.178251972,-0.098353665
-51.77226675,443.7547664,1.177336429,0.023713907
19.11564906,227.2128839,1.175426355,-0.111684076
-166.1804486,455.7396903,1.17526838,0.00924967
-81.01864506,460.9549536,1.172495421,-0.017725323
-15.01521824,368.0095555,1.172416434,0.00274155
-186.4995939,385.3079036,1.171290257,-0.140612549
-13.97368377,174.3565961,1.169590817,-0.170588862
-96.136922,468.0156403,1.169511829,0.009878012
-29.01206806,394.8564551,1.169432842,0.030344885
-17.77635534,226.9084445,1.168596286,-0.268054417
-245.7532217,608.5136531,1.167417451,0.002236066
-28.026634,335.3911345,1.164486518,-0.143805181
-131.5864569,495.8053226,1.163544645,-0.014915318
-86.76220829,331.1033188,1.161476596,-0.349379555
-277.6252185,612.9896694,1.161450267,-0.022557264
-68.30195302,487.6606373,1.157656449,0.019824479
7.11368702,233.6531543,1.155746376,-0.035573504
-114.6214647,430.6248591,1.155641059,-0.24828434
-94.84064982,418.9982031,1.152683796,-0.147503296
-293.1579752,603.7025552,1.15252582,-0.026569549
-202.7991325,557.1056586,1.150615747,-0.001967533
7.099308769,236.0527654,1.149805521,0.012810875
13.47336179,330.6940392,1.149673875,-0.03307767
-143.1665327,457.9968385,1.149673875,-0.11307767
-93.25230058,530.6784651,1.147605826,0.032458094
-263.0180064,566.1912887,1.147605826,-0.207541906
-172.1063839,399.3408515,1.146690283,-0.325474335
-152.2165345,468.4203873,1.142606843,0.03195261
-265.2026243,635.9237049,1.14067044,-0.016623082
-135.7349407,452.4534606,1.140644111,-0.169800791
15.03297402,277.1297071,1.138786696,-0.158843357
-210.0471362,616.1979609,1.136744976,-0.020129884
4.381921401,291.9146012,1.135803104,0.028759979
-191.5430146,604.4758299,1.135776775,0.03558227
-42.59674086,358.1118145,1.133919359,-0.113460296
-137.3186196,521.9422167,1.133708726,0.021118033
4.479652498,243.6476012,1.130988426,-0.019501543
-118.0628918,518.238646,1.130883109,0.007787622
-64.32806591,347.6198891,1.129941237,-0.263322516
-292.0797549,560.026023,1.129756932,-0.135566478
-165.2358553,429.1462571,1.128736072,-0.146209742
-241.3665801,483.3227056,1.127820529,-0.26414217
-80.57547691,434.4086607,1.125963114,-0.093184735
-208.8630097,563.0085668,1.125857797,-0.145895571
-48.95522055,332.6603614,1.125857797,-0.225895571
4.497418171,245.9976963,1.125047571,0.028882836
102.1040992,172.6130263,1.122965232,2.726403469
-177.7888291,615.9666698,1.120937802,-0.006867928
-233.2549426,301.0215295,1.114976761,-4.70988058
-277.0999074,586.6311441,1.11491796,-0.098016676
-24.50944409,456.5174012,1.113139532,-0.027526114
-131.0079645,473.285809,1.111071483,-0.121990351
18.46647828,264.0613239,1.110076953,0.020544094
-143.6240229,478.534827,1.108087891,-0.014387016
-4.780151602,295.2510984,1.105104299,-0.226783681
-190.8291014,570.2977707,1.101126177,-0.136645901
-187.2129629,426.5,1.1,0.04
-14.78410282,358.8669953,1.096179853,-0.070795967
24.25105248,218.9792123,1.09424345,-0.039371659
10.08614895,217.0555862,1.092386035,-0.028414224
-15.8690556,220.1213351,1.092359705,-0.181591933
-202.7174826,538.422896,1.09220173,-0.060658186
-115.2452029,447.958602,1.091154541,-0.224479159
-43.01366768,382.0604388,1.086392521,0.033614737
-52.04638945,348.1275366,1.08440346,-0.081316373
-118.0226247,515.7152232,1.084219156,-0.033560335
-151.8558465,449.8417404,1.084192826,-0.106738044
88.08301379,167.6160294,1.083688804,2.789426157
19.22733314,226.0374576,1.08136721,-0.120068455
-7.340051706,380.7928783,1.08034635,0.029288281
-52.07225343,350.3844618,1.078462605,-0.032931994
-51.78855285,444.8321028,1.077336429,-0.016286093
-186.3589813,384.1366133,1.077231112,-0.148996929
-13.80309491,173.1870053,1.075531672,-0.178973241
-166.2111989,456.8149587,1.07526838,-0.03075033
-17.50830093,225.7398482,1.074537141,-0.276438796
-80.99637038,462.0274491,1.072495421,0.022274677
-15.05247669,369.0819719,1.072416434,-0.03725845
-27.88282882,334.2266479,1.070427372,-0.15218956
-96.16704399,469.0851521,1.069511829,-0.030121988
-29.02172317,395.925888,1.069432842,-0.009655115
-245.7909856,609.5810705,1.067417451,-0.037763934
-86.41282874,329.9418422,1.067417451,-0.357763934
-131.5613722,496.8688673,1.063544645,0.025084682
7.149260524,232.4974079,1.06168723,-0.043957884
-114.3731803,429.469218,1.061581913,-0.256668719
-277.6077758,614.0511197,1.061450267,0.017442736
-94.69314652,417.8455193,1.058624651,-0.155887675
-68.32212854,488.7182937,1.057656449,-0.020175521
-143.053455,456.8471647,1.055614729,-0.121462049
-262.8104645,565.0436829,1.05354668,-0.215926285
-171.7809096,398.1941612,1.052631137,-0.333858714
-293.1445447,604.755081,1.05252582,0.013430451
-202.7611,558.1562744,1.050615747,0.038032467
7.072119644,237.1025709,1.049805521,-0.027189125
13.48028412,331.7437131,1.049673875,0.00692233
-93.25984248,531.7260709,1.047605826,-0.007541906
-135.5651399,451.3128164,1.046584966,-0.17818517
15.19181737,275.9909204,1.044727551,-0.167227736
99.37769573,171.490061,1.043206422,2.774077698
-152.2245819,469.4629941,1.042606843,-0.00804739
4.353161422,290.7787981,1.041743959,-0.059624401
-265.1792474,636.9643753,1.04067044,0.023376918
-42.48328056,356.9778951,1.039860214,-0.121844675
4.499154041,242.5166128,1.036929281,-0.027885922
-210.0272661,617.2347058,1.036744976,0.019870116
-64.0647434,346.4899479,1.035882091,-0.271706895
4.37068138,292.9504043,1.035803104,-0.011240021
-191.5474323,605.5116067,1.035776775,-0.00441773
-291.9441884,558.8962661,1.035697787,-0.143950857
-165.0896456,428.017521,1.034676927,-0.154594121
-241.1024379,482.1948851,1.033761384,-0.272526549
-137.3375015,522.9759254,1.033708726,-0.018881967
-80.48229218,433.2826976,1.031903969,-0.101569115
-208.7171142,561.882709,1.031798652,-0.15427995
-48.72932498,331.5345036,1.031798652,-0.23427995
-118.0951042,519.2695291,1.030883109,-0.032212378
-295.3233902,311.2659696,1.027412326,-4.52988058
4.486301007,247.0227439,1.025047571,-0.011117164
-177.755697,616.9876076,1.020937802,0.033132072
-277.0018907,585.5162261,1.020858815,-0.106401055
-130.8859742,472.1747375,1.017012338,-0.13037473
-238.0048232,302.0365062,1.014976761,-4.74988058
-24.49697021,457.5305407,1.013139532,0.012473886
-4.553367921,294.1459941,1.011045154,-0.23516806
18.44702238,265.0714008,1.010076953,-0.019455906
-143.5984099,479.5429148,1.008087891,0.025612984
-190.6924555,569.1966445,1.007067032,-0.14503028
-171.6767628,437.2209845,1.002983592,-0.027603335
-14.71330685,357.7708154,1.002120707,-0.079180346
-187.2129629,427.5,1,0
-202.6568244,537.3306943,0.998142585,-0.069042565
-115.0207238,446.8674474,0.997095396,-0.232863538
24.25168082,219.9734558,0.99424345,0.000628341
10.09773473,218.0479723,0.992386035,0.011585776
-16.09064754,221.1136948,0.992359705,-0.221591933
-51.96507307,347.0431332,0.990344315,-0.089700752
-151.7491084,448.7575476,0.990133681,-0.115122423
19.3474016,224.9560903,0.987308064,-0.128452835
-43.02005294,383.0468313,0.986392521,-0.006385263
-118.016185,516.6994424,0.984219156,0.006439665
-186.2099844,383.0593822,0.983171966,-0.157381308
-13.62412167,172.1114736,0.981472527,-0.18735762
-17.23186213,224.6653111,0.980477996,-0.284823175
-7.350763425,381.7732246,0.98034635,-0.010711719
-52.06518543,351.3629244,0.978462605,0.007068006
-51.76483894,445.8094392,0.977336429,0.023713907
-27.73063926,333.1562206,0.976368227,-0.160573939
-166.2019492,457.790227,0.97526838,0.00924967
-86.0550648,328.8744248,0.973358306,-0.366148313
-81.01409571,462.9999445,0.972495421,-0.017725323
-15.04973514,370.0543883,0.972416434,0.00274155
-96.15716598,470.0546639,0.969511829,0.009878012
-28.99137829,396.8953208,0.969432842,0.030344885
7.193218408,231.4357207,0.967628085,-0.052342263
-114.1165116,428.4076361,0.967522768,-0.265053098
-245.7887495,610.548488,0.967417451,0.002236066
-94.53725885,416.7868946,0.964565505,-0.164272054
-131.5762876,497.8324119,0.963544645,-0.014915318
-142.931993,455.7915499,0.961555584,-0.129846428
-277.6303331,615.0125699,0.961450267,-0.022557264
-262.5945382,563.9901362,0.959487535,-0.224310665
-171.4470509,397.1415301,0.958571992,-0.342243093
-68.30230406,489.6759502,0.957656449,0.019824479
-290.7935096,310.2385573,0.954207246,-4.58988058
-293.1711143,605.7076068,0.95252582,-0.026569549
-135.3869547,450.2662315,0.95252582,-0.186569549
15.35904511,274.9461929,0.950668405,-0.175612115
-202.7630675,559.1068901,0.950615747,-0.001967533
7.084930519,238.0523764,0.949805521,0.012810875
13.44720645,332.693387,0.949673875,-0.03307767
4.412785823,289.7370541,0.947684813,-0.06800878
-93.22738439,532.6736768,0.947605826,0.032458094
-42.36143589,355.9380349,0.945801069,-0.130229054
4.527039963,241.4796835,0.942870135,-0.036270301
-152.1926293,470.405601,0.942606843,0.03195261
-63.7930365,345.4540658,0.941822946,-0.280091274
-291.8002375,557.8605683,0.941638642,-0.152335236
-265.1958704,637.9050457,0.94067044,-0.016623082
-164.9350515,426.9828441,0.940617782,-0.1629785
-240.8299113,481.1611237,0.939702239,-0.280910928
-80.38072306,432.2507936,0.937844824,-0.109953494
-208.5628342,560.8509104,0.937739507,-0.162664329
-48.49504503,330.5027049,0.937739507,-0.242664329
-210.0473959,618.1714508,0.936744976,-0.020129884
4.399441358,293.8862074,0.935803104,0.028759979
-191.51185,606.4473835,0.935776775,0.03558227
-137.3163835,523.9096342,0.933708726,0.021118033
-118.0873166,520.2004122,0.930883109,0.007787622
-276.8954897,584.4953673,0.926799669,-0.114785434
4.515183843,247.9477915,0.925047571,0.028882836
-130.7555995,471.1577252,0.922953193,-0.138759109
-177.762565,617.9085454,0.920937802,-0.006867928
-4.318199861,293.134949,0.916986009,-0.243552439
-242.7947038,302.951483,0.914976761,-4.78988058
-24.52449632,458.4436803,0.913139532,-0.027526114
-190.5474252,568.1895775,0.913007886,-0.153414659
18.46756647,265.9814778,0.910076953,0.020544094
-171.6491594,436.2180009,0.908924447,-0.035987714
-143.6127969,480.4510027,0.908087891,-0.014387016
-14.6341265,356.7686947,0.908061562,-0.087564725
-202.5877818,536.3325517,0.90408344,-0.077426945
-114.7878602,445.870352,0.90303625,-0.241247917
-171.6643661,438.1239681,0.902983592,0.012396665
-187.1729629,428.4,0.9,0.04
-51.87537232,346.0527888,0.89628517,-0.098085131
-151.633986,447.7674139,0.896074536,-0.123506802
24.21230916,220.8676992,0.89424345,-0.039371659
19.47585443,223.9687823,0.893248919,-0.136837214
10.0693205,218.9403583,0.892386035,-0.028414224
-16.35223947,222.0060546,0.892359705,-0.261591933
-186.0526031,382.0762103,0.889112821,-0.165765687
-13.43676405,171.1300011,0.887413381,-0.195741999
-16.94703896,223.6848331,0.886418851,-0.293207554
-42.9864382,383.9332238,0.886392521,0.033614737
-118.0497453,517.5836615,0.884219156,-0.033560335
-27.57006532,332.1798523,0.882309082,-0.168958318
-286.203629,309.2843501,0.881002165,-4.64988058
-7.321475144,382.653571,0.88034635,0.029288281
-85.68891649,327.9010665,0.879299161,-0.374532692
-52.09811742,352.241387,0.878462605,-0.032931994
-51.78112503,446.6867757,0.877336429,-0.016286093
-166.2326996,458.6654954,0.87526838,-0.03075033
7.24556067,230.4680926,0.87356894,-0.060726642
-113.8514585,427.4401133,0.873463623,-0.273437477
-80.99182103,463.8724399,0.872495421,0.022274677
-15.08699359,370.9268048,0.872416434,-0.03725845
-94.3729868,415.8223291,0.87050636,-0.172656433
-96.18728797,470.9241758,0.869511829,-0.030121988
-29.0010334,397.7647536,0.869432842,-0.009655115
-142.8021466,454.8299943,0.867496439,-0.138230807
-245.8265135,611.4159054,0.867417451,-0.037763934
-262.3702275,563.0306486,0.86542839,-0.232695044
-171.1048078,396.1829581,0.864512847,-0.350627472
-131.5512029,498.6959565,0.863544645,0.025084682
-277.6128903,615.8740202,0.861450267,0.017442736
-135.2003852,449.3137057,0.858466675,-0.194953928
-68.32247958,490.5336066,0.857656449,-0.020175521
15.53465722,273.9955245,0.85660926,-0.183996494
4.480794603,288.7893693,0.853625668,-0.076393159
-293.1576838,606.5601326,0.85252582,0.013430451
-42.23120683,354.9922339,0.851741924,-0.138613433
-202.7250351,559.9575059,0.850615747,0.038032467
7.057741393,238.9021819,0.849805521,-0.027189125
13.45412878,333.5430609,0.849673875,0.00692233
4.563310264,240.5368133,0.84881099,-0.04465468
-63.51294523,344.5122428,0.847763801,-0.288475653
-93.2349263,533.5212826,0.847605826,-0.007541906
-291.6479023,556.9189296,0.847579496,-0.160719615
-164.772073,426.0422263,0.846558637,-0.171362879
-240.5490004,480.2214215,0.845643094,-0.289295307
-80.27076957,431.3129488,0.843785678,-0.118337873
-208.4001699,559.9131709,0.843680361,-0.171048708
-48.2523807,329.5649654,0.843680361,-0.251048708
-152.2006767,471.2482078,0.842606843,-0.00804739
-265.1724935,638.7457162,0.84067044,0.023376918
-210.0275258,619.0081958,0.836744976,0.019870116
4.388201337,294.7220105,0.835803104,-0.011240021
-191.5162678,607.2831603,0.835776775,-0.00441773
-137.3352655,524.7433429,0.833708726,-0.018881967
-276.7807043,583.5685676,0.832740524,-0.123169813
-118.119529,521.0312954,0.830883109,-0.032212378
-130.6168404,470.234772,0.828894048,-0.147143488
4.50406668,248.772839,0.825047571,-0.011117164
